id,Disctrict,AC,Block,Panchayat,,Village Name,Habitation Name,Source Type,Source Type Category Location,"""Location""",Type,Scheme Name
612,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,23,RAIAM,BALALB,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
613,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,24,RAIAM,BALALB,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006534780)
614,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,25,RAIAM,BALALB,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006534780)
615,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,26,RAIAM,BALALB,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006534780)
616,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,27,RAIAM,BALALB,Deep tubewell,Ground Water,Location,HandPump,Spot Sourse(0001974730)
617,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,28,RAIAM,BRAHMAN TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006538911)
618,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,29,RAIAM,BRAHMAN TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006538911)
619,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,30,RAIAM,BRAHMAN TOL,Deep tubewell,Ground Water,Location,HandPump,Spot Sourse(0001974730)
620,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,31,RAIAM,CHANKA,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
621,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,32,RAIAM,CHANKA,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
622,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,33,RAIAM,CHANKA,Deep tubewell,Ground Water,Location,HandPump,Spot Sourse(0001974730)
623,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,34,RAIAM,DHOBIYAHI,Deep tubewell,Ground Water,Location,HandPump,Spot Source(0002677839)
624,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,35,RAIAM,DOM TOL,Deep tubewell,Ground Water,Location,HandPump,Spot Sourse(0001974730)
625,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,36,RAIAM,GANAULI,Shallow tubewell,Ground Water,Location,HandPump,MLA QOUTA- JHANJHARPUR (2013-14) (0006818924)
626,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,37,RAIAM,GANAULI,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA JHANJHAR PUR(0005337085)
627,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,38,RAIAM,GANAULI,Deep tubewell,Ground Water,Location,HandPump,Spot Source(0002677824)
628,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,39,RAIAM,GANAULI,Shallow tubewell,Ground Water,Location,HandPump,SUHTAIPMABLE NEW IN PLACE OF OLD JHANJHARPUR(0005820213)
629,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,40,RAIAM,GANAULI,Shallow tubewell,Ground Water,Location,HandPump,SUHTAIPMABLE NEW IN PLACE OF OLD JHANJHARPUR(0005820213)
630,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,41,RAIAM,LAXMIPUR,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006534780)
631,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,42,RAIAM,LAXMIPUR,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006534780)
632,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,43,RAIAM,LAXMIPUR,Deep tubewell,Ground Water,Location,HandPump,Spot Source(0002677812)
633,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,44,RAIAM,MIYAN TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006538911)
634,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,45,RAIAM,MIYAN TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006538911)
635,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,46,RAIAM,MIYAN TOL,Deep,Ground,Location,HandPump,Spot Source(0002677849)
636,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,,,,tubewell,Water,Location,,
637,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,47,RAIAM,MIYAN TOL,Deep tubewell,Ground Water,Location,HandPump,Spot Sourse(0001974730)
638,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,48,RAIAM,MUSAHARI,Deep tubewell,Ground Water,Location,HandPump,Spot Sourse(0001974730)
639,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,49,RAIAM,NARHI,Deep tubewell,Ground Water,Location,HandPump,Hand tubewell Scheme(0004690569)
640,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,50,RAIAM,NARHI,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR- 2(0005700636)
641,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,51,RAIAM,NARHI,Deep tubewell,Ground Water,Location,SPOT,Nc/Pc Scheme For Jhanjharpur Block(0004563195)
642,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,52,RAIAM,PATTI TOL,Deep tubewell,Ground Water,Location,HandPump,Hand tubewell Scheme(0004690569)
643,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,53,RAIAM,PATTI TOL,Shallow tubewell,Ground Water,Location,HandPump,MLA QOUTA- JHANJHARPUR (2013-14) (0006818924)
644,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,54,RAIAM,PATTI TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR- 2(0005700636)
645,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,55,RAIAM,PATTI TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR- 2(0005700636)
646,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,56,RAIAM,PATTI TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR- 2(0005700636)
647,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,57,RAIAM,PATTI TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR- 2(0005700636)
648,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,58,RAIAM,PATTI TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR- 2(0005700636)
649,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,59,RAIAM,PATTI TOL,Deep tubewell,Ground Water,Location,SPOT,Nc/Pc Scheme For Jhanjharpur Block(0004563196)
650,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,60,RAIAM,PATTI TOL,Shallow tubewell,Ground Water,Location,HandPump,SUSTABALE JHANJHARPUR(0006497263)
651,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,61,RAIAM,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,MLA QOUTA- JHANJHARPUR (2013-14) (0006818924)
652,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,62,RAIAM,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,MLA QOUTA- JHANJHARPUR (2013-14) (0006818924)
653,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,63,RAIAM,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,MLA QOUTA- JHANJHARPUR (2013-14) (0006818924)
654,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,64,RAIAM,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,MLA QOUTA- JHANJHARPUR (2013-14) (0006818924)
655,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,65,RAIAM,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,MLA QOUTA- JHANJHARPUR (2013-14) (0006818924)
656,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,66,RAIAM,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
657,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,67,RAIAM,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
658,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,68,RAIAM,RAIYAM,Deep tubewell,Ground Water,Location,HandPump,Spot Source(0002677861)
659,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,69,RAIAM,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,SUSTABALE JHANJHARPUR(0006497263)
660,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,70,RAIAM,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,SUSTABALE JHANJHARPUR(0006497263)
661,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,71,RAIAM,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,SUSTABALE JHANJHARPUR(0006497263)
662,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,72,RAIAM,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,SUSTABALE JHANJHARPUR(0006497263)
663,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,73,RAIAM,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,SUSTABALE JHANJHARPUR(0006497263)
664,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,74,RAIAM,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,SUSTABALE JHANJHARPUR(0006497263)
665,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,75,RAIAM,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,SUSTABALE JHANJHARPUR(0006497263)
666,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,76,RAIAM,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,SUSTABALE JHANJHARPUR(0006497263)
667,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,77,RAIAM,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,SUSTABALE JHANJHARPUR(0006497263)
668,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,78,RAIYAM*,DHOLWA MUSAHARI,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006534780)
669,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,79,RAIYAM*,DHOLWA MUSAHARI,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- JHANJHARPUR- 1(0006244951)
670,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,80,RAIYAM*,DHOLWA MUSAHARI,Deep tubewell,Ground Water,Location,HandPump,Spot Sourse(0001974730)
671,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,81,RAIYAM*,PASWAN TOL,Deep tubewell,Ground Water,Location,HandPump,Bisuanath Pasw an(0000044246)
672,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,82,RAIYAM*,PASWAN TOL,Deep tubewell,Ground Water,Location,HandPump,Jibu Mandal(0000044236)
673,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,83,RAIYAM*,PASWAN TOL,Deep tubewell,Ground Water,Location,HandPump,Sarw azanik Stahan(0000044241)
674,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,84,RAIYAM*,PASWAN TOL,Deep tubewell,Ground Water,Location,HandPump,Spot Sourse(0001974730)
675,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,85,RAIYAM*,PASWAN TOL,Deep tubewell,Ground Water,Location,HandPump,Thatha Mukhya(0000044244)
676,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,86,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- JHANJHARPUR- 1(0005602818)
677,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,87,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- JHANJHARPUR- 1(0005602818)
678,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,88,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- JHANJHARPUR- 1(0005602818)
679,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,89,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- JHANJHARPUR- 1(0005602818)
680,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,90,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- JHANJHARPUR- 1(0005602818)
681,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,91,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- JHANJHARPUR- 2(0005658646)
682,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,92,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- JHANJHARPUR- 2(0005658646)
683,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,93,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
684,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,94,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
685,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,95,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
686,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,96,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
687,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,97,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
688,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,98,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
689,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,99,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
690,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,100,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,NC/PC JHANJHARPUR(0006495982)
691,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,101,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- JHANJHARPUR(0006557237)
692,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,102,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- JHANJHARPUR- 1(0006244951)
693,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,103,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- JHANJHARPUR- 1(0006244951)
694,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,104,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- JHANJHARPUR- 1(0006244951)
695,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,105,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- JHANJHARPUR- 1(0006244951)
696,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,106,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- JHANJHARPUR- 2(0006245045)
697,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,107,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- JHANJHARPUR- 2(0006245045)
698,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,108,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- JHANJHARPUR- 2(0006245045)
699,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,109,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- JHANJHARPUR- 2(0006245045)
700,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,110,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- JHANJHARPUR- 2(0006245045)
701,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,111,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- JHANJHARPUR- 2(0006245045)
702,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,112,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- JHANJHARPUR- 2(0006245045)
703,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,113,RAIYAM*,RAIYAM,Deep tubewell,Ground Water,Location,HandPump,Spot Sourse(0001974730)
704,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,114,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,SUHTAIPMABLE NEW IN PLACE OF OLD JH(0005820197)
705,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,115,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,SUHTAIPMABLE NEW IN PLACE OF OLD JH(0005820197)
706,Madhubani,Jhanjharpur,JHANJHARPUR,RAIYAM EAST,116,RAIYAM*,RAIYAM,Shallow tubewell,Ground Water,Location,HandPump,SUHTAIPMABLE NEW IN PLACE OF OLD JHANJHARPUR(0005820213)
707,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,1,DALDAL,DALDAL,Deep tubewell,Ground Water,Location,HandPump,Dhirendra Kr. Thakur(0000045419)
708,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,2,DALDAL,DALDAL,Deep tubewell,Ground Water,Location,HandPump,Madhepur Spot Source Scheme(0004688942)
709,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,3,DALDAL,DALDAL,Shallow tubewell,Ground Water,Location,HandPump,MLA QOUTA-MADHEPUR (2013-14)(0006832516)
710,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,4,DALDAL,DALDAL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC MADHEPUR- 4(0005705177)
711,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,5,DALDAL,DALDAL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC MADHEPUR- 4(0005705177)
712,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,6,DALDAL,DALDAL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC MADHEPUR- 4(0005705177)
713,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,7,DALDAL,DALDAL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC MADHEPUR- 4(0005705177)
714,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,8,DALDAL,DALDAL,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- MADHEPUR- 1(0006247284)
715,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,9,DALDAL,DALDAL,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- MADHEPUR- 2(0006251898)
716,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,10,DALDAL,HARIJAN TOL,Deep tubewell,Ground Water,Location,SPOT,Nc/Pc Scheme For Madhepur Block(0004563450)
717,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,11,DALDAL,MUSAHARI,Deep tubewell,Ground Water,Location,HandPump,Ghuran Saday(0000045425)
718,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,12,DALDAL,MUSAHARI,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- MADHEPUR- 1(0005549771)
719,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,13,DALDAL,MUSAHARI,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- MADHEPUR- 1(0005549771)
720,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,14,DALDAL,MUSAHARI,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- MADHEPUR- 1(0005549771)
721,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,15,DALDAL,MUSAHARI,Deep tubewell,Ground Water,Location,HandPump,Spot Source(0004056042)
722,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,16,DALDAL,NEEMA,Deep tubewell,Ground Water,Location,HandPump,Madhepur Spot Source Scheme(0004688942)
723,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,17,DALDAL,NEEMA,Shallow tubewell,Ground Water,Location,HandPump,MLA QOUTA-MADHEPUR (2013-14)(0006832516)
724,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,18,DALDAL,NEEMA,Shallow tubewell,Ground Water,Location,HandPump,MLA QOUTA-MADHEPUR (2013-14)(0006832516)
725,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,19,DALDAL,NEEMA,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- MADHEPUR- 1(0005549771)
726,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,20,DALDAL,NEEMA,Shallow tubewell,Ground Water,Location,HandPump,NC/PC MADHEPUR- 4(0005705177)
727,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,21,DALDAL,NEEMA,Shallow tubewell,Ground Water,Location,HandPump,NC/PC MADHEPUR- 4(0005705177)
728,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,22,DALDAL,NEEMA,Shallow tubewell,Ground Water,Location,HandPump,NC/PC MADHEPUR- 4(0005705177)
729,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,23,DALDAL,NEEMA,Deep tubewell,Ground Water,Location,SPOT,Nc/Pc Scheme For Madhepur Block(0004563451)
730,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,24,DALDAL,SHEKH TOL,Deep tubewell,Ground Water,Location,HandPump,Spot Source(0004056059)
731,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,25,DALDAL,SHEKH TOL,Deep tubewell,Ground Water,Location,HandPump,Spot Sourse(0001976945)
732,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,26,DALDAL,TELI TOL,Deep tubewell,Ground Water,Location,SPOT,Nc/Pc Scheme For Madhepur Block(0004563452)
733,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,27,DALDAL,TELI TOL,Deep tubewell,Ground Water,Location,HandPump,Spot Source Scheme(0007086682)
734,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,28,DALDAL,YADAV TOL,Deep tubewell,Ground Water,Location,HandPump,Madhepur Spot Source Scheme(0004688942)
735,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,29,DALDAL,YADAV TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC MADHEPUR- 4(0005705177)
736,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,30,DALDAL,YADAV TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC MADHEPUR- 4(0005705177)
737,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,31,DALDAL,YADAV TOL,Shallow tubewell,Ground Water,Location,HandPump,NC/PC MADHEPUR- 4(0005705177)
738,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,32,DALDAL,YADAV TOL,Deep tubewell,Ground Water,Location,SPOT,Nc/Pc Scheme For Madhepur Block(0004563453)
739,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,33,PARWALPUR,CHAMAR TOL,Deep tubewell,Ground Water,Location,HandPump,Spot Sourse(0001976940)
740,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,34,PARWALPUR,GHANIA TOL,Deep tubewell,Ground Water,Location,HandPump,Spot Sourse(0001976940)
741,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,35,PARWALPUR,PARWAL PUR,Shallow tubewell,Ground Water,Location,HandPump,MLA QOUTA-MADHEPUR (2013-14)(0006832516)
742,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,36,PARWALPUR,PARWAL PUR,Shallow tubewell,Ground Water,Location,HandPump,MLA QOUTA-MADHEPUR (2013-14)(0006832516)
743,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,37,PARWALPUR,PARWAL PUR,Shallow tubewell,Ground Water,Location,HandPump,MLA QUOTA- MADHEPUR- 1(0005549771)
744,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,38,PARWALPUR,PARWAL PUR,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- MADHEPUR- 1(0006247284)
745,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,39,PARWALPUR,PARWAL PUR,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- MADHEPUR- 1(0006247284)
746,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,40,PARWALPUR,PARWAL PUR,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- MADHEPUR- 1(0006247284)
747,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,41,PARWALPUR,PARWAL PUR,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- MADHEPUR- 2(0006251898)
748,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,42,PARWALPUR,PARWAL PUR,Shallow tubewell,Ground Water,Location,HandPump,SCHOOL T/W- MADHEPUR- 2(0006251898)
749,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,43,PARWALPUR,PARWAL PUR,Deep tubewell,Ground Water,Location,HandPump,Spot Source(0002678587)
750,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,44,PARWALPUR,PARWAL PUR,Deep tubewell,Ground Water,Location,HandPump,Spot Sourse(0001976940)
751,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,45,PARWALPUR,PARWAL PUR-II,Deep tubewell,Ground Water,Location,HandPump,Madhepur Spot Source Scheme(0004688942)
752,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,46,PARWALPUR,PARWAL PUR-II,Shallow tubewell,Ground Water,Location,HandPump,NC/PC MADHEPUR(0006541778)
753,Madhubani,Jhanjharpur,MADHEPUR,PARWALPUR,47,PARWALPUR,PARWAL PUR-II,Shallow tubewell,Ground Water,Location,HandPump,NC/PC MADHEPUR(0006541778)
